emp_no,first_name,last_name,title,dept_name
74166,Shawna,Beidas,Senior Staff,Sales
74168,Jungsoon,Weedon,Senior Staff,Customer Service
74169,Eldridge,Baek,Senior Engineer,Production
74170,Conal,Caine,Senior Staff,Sales
74171,Patricio,Kleiser,Engineer,Development
74175,Mario,Pettit,Senior Staff,Customer Service
74176,Mariangiola,Conte,Senior Engineer,Production
74177,Charmane,Azumi,Senior Staff,Customer Service
74182,Takushi,Stasinski,Senior Staff,Sales
74183,Zissis,Suomi,Senior Staff,Customer Service
74184,Demin,Crelier,Senior Engineer,Development
74186,Nectarios,Landherr,Senior Staff,Sales
74187,Zito,Asmuth,Senior Staff,Human Resources
74188,Kersti,Cronau,Senior Engineer,Development
74189,Fox,Mawatari,Staff,Customer Service
74191,Fumiya,Falster,Senior Engineer,Production
74199,Otilia,Speckmann,Senior Engineer,Development
74202,Aamer,Schneeberger,Senior Engineer,Production
74205,Valery,Gyimothy,Senior Engineer,Development
74215,Tooru,Qiwen,Staff,Sales
74220,Ioana,Ducloy,Senior Staff,Human Resources
74222,Foong,Yamaashi,Technique Leader,Production
74224,Christ,Stiles,Engineer,Development
74230,Shan,Peyn,Senior Engineer,Production
74231,Indrajit,Quaggetto,Staff,Sales
74232,Yucai,Mundy,Senior Engineer,Production
74233,Zvonko,Spell,Senior Engineer,Development
74244,Shaibal,Basagni,Senior Engineer,Quality Management
74246,Tomofumi,Erdi,Senior Staff,Customer Service
74247,Matk,McConalogue,Staff,Human Resources
74253,Otilia,Pesch,Senior Staff,Sales
74255,Randi,Landherr,Engineer,Production
74258,Apostol,Hemaspaandra,Senior Staff,Research
74259,Ohad,Hmelo,Staff,Sales
74262,Yongdong,Demri,Senior Staff,Sales
74263,Jackson,Casley,Senior Engineer,Production
74271,Guther,Coombs,Senior Staff,Sales
74273,Rosita,Gladwell,Senior Engineer,Development
74276,Rosella,Ermel,Staff,Marketing
74286,Ramya,Bugaenko,Senior Engineer,Production
74296,Zhaofang,Manders,Engineer,Quality Management
74301,Leaf,Sethi,Senior Engineer,Production
74312,Bouchung,Backhouse,Engineer,Development
74315,Kristinn,Henseler,Engineer,Production
74316,Eran,Desikan,Senior Staff,Sales
74323,Katsuo,Yetto,Senior Engineer,Production
74327,Aloke,Rahier,Senior Staff,Research
74332,Brigham,Impagliazzo,Senior Engineer,Development
74334,Jingling,Legleitner,Staff,Marketing
74338,Mahmut,Sigstam,Staff,Human Resources
74339,Subbu,Buescher,Staff,Customer Service
74342,Jamaludin,Fiutem,Senior Staff,Human Resources
74351,Sumant,Henseler,Senior Engineer,Quality Management
74352,Vasiliy,Kropatsch,Senior Engineer,Development
74353,Shan,Rajala,Engineer,Development
74354,Aron,Lorys,Senior Staff,Finance
74358,Mohammad,Lanteri,Senior Staff,Sales
74360,Dayanand,Viele,Senior Engineer,Production
74366,Baocai,Maksimenko,Staff,Research
74369,Mansur,Eugenio,Staff,Human Resources
74381,Kamran,Gajiwala,Senior Staff,Marketing
74383,Yechiam,Impagliazzo,Senior Engineer,Development
74388,Mokhtar,Miyakawa,Senior Engineer,Development
74392,Khedija,Kawashima,Technique Leader,Development
74395,Zvonko,Sherertz,Senior Engineer,Production
74396,Khoa,Taubman,Senior Staff,Sales
74406,Jaber,Tzvieli,Senior Engineer,Production
74407,Waiman,Shobatake,Senior Engineer,Production
74408,Padma,Rodite,Engineer,Production
74412,Nathalie,Desikan,Senior Engineer,Production
74413,Juichirou,Nitta,Engineer,Development
74416,Chenye,Walstra,Staff,Finance
74417,Emdad,Baez,Engineer,Development
74420,Horward,Marsiglia,Senior Staff,Finance
74421,Tsutomu,Birjandi,Engineer,Production
74422,Herbert,Jansch,Staff,Marketing
74425,Shakhar,Pero,Technique Leader,Production
74433,Dung,Radhakrishnan,Senior Staff,Sales
74434,Mohammed,Bain,Senior Staff,Research
74436,Gennady,Sidou,Senior Staff,Marketing
74443,Dines,Luan,Senior Engineer,Production
74445,Elrique,Yemenis,Senior Engineer,Production
74447,Atilio,Hebert,Senior Staff,Research
74450,Ortrun,Radivojevic,Engineer,Development
74452,Munenori,Zizka,Engineer,Development
74458,Gennady,Guenter,Senior Engineer,Development
74459,Maris,Kavvadias,Senior Engineer,Production
74471,Jolita,Kakkar,Senior Engineer,Production
74479,Hsiangchu,Peak,Senior Engineer,Development
74480,Jeanne,Tsukuda,Senior Staff,Marketing
74481,Theirry,Restivo,Engineer,Development
74483,Doowon,Narahara,Senior Staff,Finance
74484,Ramya,Salvesen,Engineer,Development
74489,Cedric,Tasistro,Senior Staff,Customer Service
74491,KayLiang,Slobodova,Senior Staff,Sales
74492,Mrinalini,Vuskovic,Engineer,Quality Management
74493,Susanne,Chelton,Engineer,Development
74494,Jongsuk,Czap,Senior Engineer,Development
74502,Bedrich,Delaune,Senior Staff,Customer Service
74503,Tristan,Kading,Senior Staff,Human Resources
74504,Hironobu,Mattern,Senior Staff,Sales
74506,Becky,Picaronny,Staff,Finance
74508,Khun,Percebois,Engineer,Production
74511,Shietung,Schicker,Engineer,Development
74512,Vivian,Delgrande,Engineer,Development
74513,Zhigen,Rajcani,Senior Staff,Sales
74514,Rosalyn,Benzmuller,Senior Engineer,Production
74515,Toney,Hutton,Engineer,Production
74518,Takahira,Barbanera,Senior Engineer,Quality Management
74520,Shushma,Naumovich,Senior Staff,Human Resources
74523,Hein,Merlo,Senior Engineer,Production
74530,True,Delgrange,Senior Staff,Research
74532,Doowon,Lorcy,Staff,Research
74537,Sanjay,Samarati,Senior Staff,Research
74538,Rimon,Zambonelli,Senior Engineer,Development
74542,Adin,Naumovich,Senior Staff,Sales
74559,Fai,Kornatzky,Senior Engineer,Development
74563,Venkatesan,Barvinok,Senior Engineer,Quality Management
74565,Gift,Feinberg,Technique Leader,Development
74571,Atilio,Viele,Senior Engineer,Development
74573,Torsten,DeMori,Senior Engineer,Development
74574,Kenroku,Morris,Staff,Sales
74576,Sanjiv,Mundy,Senior Engineer,Production
74585,Youssef,Maliniak,Engineer,Development
74601,Masasuke,Borovoy,Senior Engineer,Development
74605,Kayoko,Berstel,Engineer,Production
74607,Martina,Speek,Senior Engineer,Development
74608,Tadahiko,Rahier,Staff,Research
74609,Divier,Conta,Engineer,Production
74610,Aram,Asrin,Senior Engineer,Production
74612,Yinghua,Boreale,Staff,Customer Service
74613,Sumant,Hiroyama,Senior Staff,Sales
74616,Uli,Giaccio,Senior Engineer,Production
74618,Sanjiv,Zyda,Engineer,Production
74624,Yakkov,Foote,Senior Engineer,Development
74627,Chaitali,Zumaque,Senior Staff,Human Resources
74634,Gad,Strandh,Senior Staff,Customer Service
74639,Heeju,Cooley,Technique Leader,Quality Management
74642,Billur,Range,Engineer,Production
74656,Mayuri,Radivojevic,Senior Engineer,Production
74659,Lihong,Malabarba,Senior Engineer,Production
74663,Sungwon,Setiz,Engineer,Development
74664,Saeed,Molenaar,Senior Engineer,Production
74671,LiMin,Borovoy,Senior Staff,Customer Service
74672,Vishu,Genther,Senior Engineer,Development
74675,Toshimori,Kitai,Engineer,Development
74677,Guttorm,Senzako,Senior Staff,Marketing
74678,Georgy,Setlzner,Engineer,Production
74681,Marjo,Passafiume,Senior Engineer,Quality Management
74683,Takanari,Clouatre,Senior Staff,Sales
74684,Oguz,Bernatsky,Senior Staff,Sales
74689,Chuanyi,Feldhoffer,Assistant Engineer,Production
74690,Kristin,Streit,Senior Engineer,Development
74691,Hauke,Baba,Engineer,Customer Service
74695,Bluma,Yamaashi,Senior Engineer,Production
74699,Moon,Rotem,Senior Engineer,Development
74706,Fen,Tibblin,Senior Engineer,Development
74709,Tesuya,Ozery,Engineer,Production
74710,Lein,Setiz,Staff,Sales
74711,Sadok,Thiria,Senior Staff,Marketing
74712,Fayez,Lorho,Senior Engineer,Development
74713,Naftaly,Jahnichen,Senior Engineer,Quality Management
74715,Neven,Zuberek,Engineer,Production
74716,Dietrich,Riefers,Senior Staff,Human Resources
74723,Sibyl,Chiodo,Senior Engineer,Production
74724,Ennio,Alpay,Senior Staff,Research
74728,Gurbir,Jarecki,Senior Staff,Sales
74730,Marsal,Sadowski,Staff,Human Resources
74731,Hironobu,Kleiser,Staff,Sales
74733,Val,Sabnani,Senior Staff,Sales
74742,Troy,Gurbaxani,Senior Engineer,Development
74744,Shunichi,Babu,Staff,Research
74753,Weiru,Kalafatis,Senior Staff,Sales
74756,Jouko,Schmiedel,Engineer,Development
74762,Kyoichi,Arlazarov,Engineer,Development
74766,Mats,Nitta,Technique Leader,Production
74768,Katsuo,Denti,Engineer,Development
74772,Anoosh,Esteva,Staff,Marketing
74778,Kiyomitsu,Choobineh,Staff,Human Resources
74779,Beshir,Thibadeau,Senior Staff,Sales
74781,Mayuko,Czaja,Senior Engineer,Development
74782,Sanjit,Shrader,Senior Staff,Human Resources
74783,Eckart,Schaaf,Senior Engineer,Development
74792,Douadi,Wuwongse,Senior Staff,Research
74793,Shimshon,Roohalamini,Senior Staff,Sales
74795,Ulises,Esteva,Engineer,Development
74802,Mingzeng,Demizu,Technique Leader,Development
74810,Doohun,Stafford,Assistant Engineer,Development
74811,Khatoun,Pardalos,Senior Engineer,Production
74815,Zhigen,Fandrianto,Senior Staff,Marketing
74817,Quingbo,Ranai,Senior Staff,Customer Service
74823,Elrique,Norsworthy,Senior Engineer,Development
74837,Vitaly,Gunderson,Senior Staff,Finance
74839,Gino,Rohrbach,Engineer,Development
74840,Brewster,Furudate,Senior Engineer,Production
74842,Raimond,Jayawardene,Senior Engineer,Development
74851,Takanari,Ratzlaff,Senior Staff,Human Resources
74854,Toshimi,Shackell,Senior Engineer,Development
74859,Dmitri,Eastman,Staff,Sales
74860,Odoardo,Gyimothy,Senior Staff,Research
74865,Insup,Beidas,Senior Engineer,Development
74866,Masaki,Pavlopoulou,Engineer,Development
74868,Shuji,Parfitt,Senior Staff,Research
74873,Mary,Holburn,Senior Staff,Customer Service
74878,Mark,Leaver,Senior Engineer,Development
74880,Sahrah,Laventhal,Engineer,Development
74883,Yonghoan,Hofman,Engineer,Production
74888,Falguni,Jansen,Senior Engineer,Development
74892,Sanjoy,Chepyzhov,Staff,Sales
74897,Ayonca,Danlos,Senior Staff,Marketing
74899,Shietung,Vendrig,Technique Leader,Development
74903,Xinan,Farris,Senior Staff,Research
74907,Golgen,Murtha,Senior Engineer,Quality Management
74912,Frazer,Mellouli,Engineer,Development
74914,Xiaopeng,Melter,Senior Engineer,Development
74915,Arra,Gewali,Staff,Human Resources
74921,Holgard,Rehfuss,Senior Engineer,Quality Management
74922,Etsuo,Milicic,Senior Engineer,Production
74923,Geoffry,Pepe,Engineer,Development
74927,Xiping,Alblas,Staff,Human Resources
74935,Manohar,Vendrig,Engineer,Development
74938,Mohit,Felcyn,Senior Engineer,Production
74939,Rimli,Valiente,Senior Engineer,Production
74944,Masato,Greenaway,Senior Engineer,Production
74945,Werner,Woycyznski,Senior Engineer,Development
74946,Khun,Muntz,Senior Staff,Human Resources
74947,Jingling,Munoz,Senior Engineer,Development
74950,Weidon,Trelles,Technique Leader,Production
74958,Mantis,Rissland,Senior Staff,Customer Service
74959,Giap,Marchegay,Senior Staff,Marketing
74961,Tianruo,Vitiello,Engineer,Development
74965,Owen,Babu,Senior Staff,Sales
74966,Leif,Chinin,Engineer,Development
74978,Ung,Manders,Senior Staff,Customer Service
74980,Bouchung,Siprelle,Senior Staff,Human Resources
74983,Bartek,Valtorta,Engineer,Development
74984,Udi,Thorensen,Staff,Research
74985,Kristine,Bazzichi,Senior Staff,Sales
74997,Mariusz,Luff,Senior Staff,Finance
74999,Rimli,Brizzi,Senior Staff,Research
75005,Kellie,Schapiro,Staff,Marketing
75007,Yunming,Bharadwaj,Senior Engineer,Development
75008,Panayotis,Rattan,Senior Engineer,Development
75010,Mrinalini,Desikan,Senior Staff,Sales
75011,Moty,Codenie,Senior Staff,Marketing
75012,Ayakannu,Swen,Senior Engineer,Production
75018,Spyrose,Erdi,Senior Staff,Sales
75020,Lidong,Cannard,Senior Staff,Human Resources
75030,Jovan,Tagansky,Senior Engineer,Development
75032,Huei,Rubsam,Senior Engineer,Development
75033,Alair,Pluym,Senior Engineer,Production
75036,Anneke,Garnham,Senior Staff,Customer Service
75038,Arvind,Dehkordi,Technique Leader,Quality Management
75039,Shahid,Suppi,Technique Leader,Production
75040,Mostafa,Collavizza,Engineer,Quality Management
75042,Rance,Negoita,Staff,Marketing
75044,Yunming,Molberg,Senior Staff,Marketing
75049,Moheb,Litvinov,Assistant Engineer,Production
75051,Roddy,Mansanne,Senior Staff,Sales
75052,Angus,Kroha,Senior Staff,Human Resources
75055,Kyoichi,Passino,Engineer,Production
75056,Yannik,Pews,Senior Staff,Finance
75061,Jeanne,Benner,Senior Staff,Sales
75063,Remmert,Pollock,Senior Staff,Research
75064,Insup,Kalorkoti,Senior Staff,Research
75065,Chenyi,Sinitsyn,Senior Staff,Research
75066,Aiman,Mungall,Senior Staff,Finance
75067,Jaroslava,Thummel,Senior Engineer,Development
75068,Vasilii,Rando,Senior Staff,Customer Service
75073,Gina,Woycyznski,Staff,Finance
75074,Koldo,Gyimothy,Senior Engineer,Development
75075,Navin,Schapire,Senior Engineer,Production
75076,Licheng,Ratnakar,Senior Staff,Sales
75080,Djenana,Wielonsky,Engineer,Production
75081,Vesna,Gien,Staff,Sales
75084,Claudi,Radhakrishnan,Technique Leader,Development
75086,Sorina,Passino,Senior Engineer,Production
75087,Subhada,Granlund,Senior Engineer,Development
75096,Faiza,Himler,Senior Staff,Sales
75101,Youngkon,Janocha,Senior Engineer,Production
75108,Arvin,Pettit,Senior Engineer,Development
75111,Phule,Reeker,Senior Engineer,Production
75114,Lillian,Ladret,Senior Staff,Sales
75122,Neven,Yamaashi,Senior Engineer,Production
75126,Arif,Schaar,Senior Engineer,Production
75129,Kayoko,Potthoff,Senior Staff,Human Resources
75133,Tayeb,Spataro,Senior Staff,Sales
75134,Rimli,Cullers,Senior Staff,Sales
75138,Girolamo,Murrill,Staff,Sales
75142,Uwe,Speckmann,Staff,Sales
75151,Weicheng,Gecsei,Senior Staff,Marketing
75152,Yucel,Redmiles,Senior Engineer,Production
75153,Flemming,Wissmann,Assistant Engineer,Development
75158,Eben,Kropatsch,Senior Staff,Production
75164,Barton,Versino,Engineer,Development
75166,Aamod,Snyers,Engineer,Development
75172,Xianlong,Kohling,Senior Engineer,Production
75173,Mary,Pelz,Technique Leader,Development
75179,Yinlin,Scallan,Senior Engineer,Production
75181,Shigehiro,Diderrich,Staff,Marketing
75183,Toshimori,Puppo,Engineer,Production
75186,Filipp,Miyakawa,Senior Staff,Sales
75189,Khedija,Erie,Engineer,Development
75192,Zejun,Speer,Senior Engineer,Production
75196,Marla,Kenevan,Senior Staff,Human Resources
75200,Siamak,Slutz,Senior Staff,Marketing
75201,Boguslaw,Basagni,Senior Staff,Sales
75218,Jaroslava,Fujisawa,Senior Engineer,Production
75221,Bilhanan,Pelc,Senior Staff,Research
75224,Alejandro,Wilfing,Senior Engineer,Production
75226,Nechama,Couchot,Senior Engineer,Development
75228,Sadok,Bierman,Senior Engineer,Production
75236,Supot,Lorin,Senior Engineer,Development
75238,Genevieve,Famili,Engineer,Production
75239,Ranga,Lukaszewicz,Engineer,Production
75241,Kristin,Terwilliger,Senior Engineer,Production
75248,Navin,Klyachko,Engineer,Production
75249,Parto,Junet,Senior Staff,Human Resources
75250,Debaprosad,Heuter,Staff,Sales
75252,Duangkaew,Range,Engineer,Development
75253,Kwee,Schaar,Senior Engineer,Development
75259,Mads,Schreiter,Staff,Sales
75260,Val,Hainaut,Staff,Research
75261,Tommaso,Gladwell,Engineer,Development
75264,Chirstian,Francisci,Engineer,Development
75272,Hidekazu,Imataki,Senior Engineer,Development
75274,Hairong,Winter,Senior Engineer,Development
75276,Hironoby,Leonhardt,Senior Engineer,Quality Management
75277,Arne,Demri,Staff,Sales
75282,Jiakeng,Gill,Engineer,Production
75285,Shahid,Ranft,Senior Engineer,Development
75286,Leni,Unno,Engineer,Production
75290,Maren,Kobara,Staff,Customer Service
75291,Kasidit,Herbst,Senior Staff,Human Resources
75292,Lucien,Cairo,Senior Staff,Human Resources
75297,Bingning,Kolvik,Senior Engineer,Development
75298,Vivian,Chinin,Senior Engineer,Development
75302,Abdulah,Jervis,Engineer,Development
75306,Aluzio,Dayana,Senior Staff,Sales
75308,Selwyn,Gire,Senior Staff,Customer Service
75309,Shih,Weisert,Senior Staff,Research
75310,Eckart,Belinskaya,Staff,Sales
75313,Yechiam,Stiles,Senior Engineer,Development
75314,Valter,Ranst,Senior Staff,Sales
75324,Uli,Magliocco,Senior Staff,Customer Service
75331,Arvind,Zucker,Engineer,Development
75335,Supot,Versino,Senior Staff,Finance
75336,Dante,Perin,Engineer,Production
75337,Richard,Crabtree,Engineer,Production
75339,Nahla,Rosenbaum,Technique Leader,Development
75340,Sanjit,Katalagarianos,Senior Staff,Human Resources
75347,Aemilian,Simmen,Engineer,Development
75358,Arunas,Beznosov,Senior Staff,Development
75361,Zhonghua,Morrow,Staff,Research
75370,Kwee,Alameldin,Senior Staff,Sales
75372,Arunas,Lenart,Technique Leader,Development
75375,Visit,Bolotov,Senior Staff,Customer Service
75377,Kwangho,Gimarc,Technique Leader,Production
75378,Koldo,Msuda,Staff,Human Resources
75379,Geraldo,Desikan,Technique Leader,Development
75381,Adit,Cronin,Senior Engineer,Production
75385,Sivanarayana,Kavraki,Staff,Customer Service
75386,Yongmin,Sadowsky,Senior Staff,Finance
75387,Patricio,Monarch,Senior Engineer,Development
75388,Angus,Cangellaris,Senior Staff,Human Resources
75389,Maria,Demos,Senior Engineer,Development
75390,Ulf,Gewali,Senior Staff,Human Resources
75395,Thanasis,Marchesini,Engineer,Development
75397,Kristof,Schwaller,Senior Staff,Marketing
75406,Paraskevi,Luca,Senior Staff,Sales
75408,Yagil,Ozeri,Technique Leader,Development
75409,Filipp,Kilgore,Senior Staff,Customer Service
75416,Chanjung,Pell,Senior Engineer,Production
75417,Arif,Sanella,Senior Engineer,Development
75418,Kristine,Kroll,Senior Engineer,Development
75423,Rayond,Gecsel,Senior Engineer,Production
75426,Lena,Baek,Senior Staff,Finance
75429,Teunis,Gladwell,Engineer,Development
75430,Mads,Vickson,Engineer,Production
75435,Maria,Veccia,Technique Leader,Quality Management
75437,Inderjeet,Meriste,Staff,Finance
75446,Mansur,Ushiama,Senior Engineer,Development
75456,Lalit,Edelhoff,Technique Leader,Development
75464,Indrajit,Masaki,Senior Engineer,Development
75470,Shay,Fiutem,Senior Staff,Sales
75471,Karoline,Simmen,Senior Staff,Sales
75473,Charlene,Chenney,Senior Staff,Sales
75476,Jaroslava,Larfeldt,Senior Engineer,Development
75477,Dekang,Tsukuda,Senior Engineer,Production
75479,Billie,Peltason,Senior Engineer,Development
75480,Cullen,Herber,Staff,Sales
75482,Morris,Henseler,Engineer,Development
75489,Mani,Begiun,Senior Staff,Sales
75493,Guther,Gopalakrishnan,Assistant Engineer,Production
75502,Beshir,Bresenham,Staff,Human Resources
75504,Selwyn,Colorni,Senior Engineer,Production
75505,Jacopo,Isaac,Senior Staff,Sales
75506,Lokesh,Nastansky,Senior Engineer,Production
75511,Jianhua,Luby,Engineer,Development
75514,Jaihie,Ozeri,Senior Engineer,Quality Management
75515,Theirry,Zwicker,Senior Engineer,Development
75517,Irene,Sherertz,Senior Staff,Sales
75520,Godehard,Rosen,Senior Staff,Sales
75526,Ravishankar,Zyda,Senior Engineer,Development
75529,Behnaam,Loncour,Senior Staff,Marketing
75530,Martial,Beutelspacher,Staff,Sales
75531,Basant,Parfitt,Engineer,Development
75533,Tomoyuki,Coorg,Senior Staff,Sales
75538,Alenka,Krohm,Senior Engineer,Production
75542,Hitomi,Stenning,Staff,Sales
75546,Geoffrey,Samarati,Senior Engineer,Development
75549,King,Schiettecatte,Senior Staff,Marketing
75551,Sreekrishna,Schrift,Technique Leader,Development
75556,Mandell,Speel,Staff,Marketing
75558,Ulf,Pehl,Senior Staff,Sales
75559,Ghassan,Mellouli,Engineer,Production
75561,Nahum,Jervis,Technique Leader,Production
75562,Gita,Hemaspaandra,Senior Staff,Human Resources
75564,Sadegh,Chachaty,Senior Staff,Sales
75567,Gill,Gimarc,Senior Engineer,Development
