emp_no,first_name,last_name,gender,salary,to_date
92842,Maris,Lorie,F,40000,9999-01-01
92870,Atilio,Imataki,F,47261,9999-01-01
92878,Phule,Birjandi,M,78958,9999-01-01
92879,Mana,Hellwagner,M,49087,9999-01-01
92888,Chanjung,Capobianchi,F,47910,9999-01-01
92898,Gil,Ghazalie,F,68060,9999-01-01
92945,Marlo,Tyugu,M,92271,9999-01-01
92946,Yannik,Thombley,F,52852,9999-01-01
92950,Weiru,Kushner,F,40386,9999-01-01
92959,Trygve,Honiden,M,49541,9999-01-01
92961,Youjian,Speek,M,57513,9999-01-01
92965,Weiye,Salinas,F,56969,9999-01-01
92968,Moriyoshi,Gecseg,F,40000,9999-01-01
92972,Marjo,Ramamoorthy,M,41684,9999-01-01
92977,Alair,Naumovich,F,67607,9999-01-01
92980,Quingbo,Kakkad,M,50216,9999-01-01
92983,Masoud,Rosca,M,48444,9999-01-01
92987,Kiyotoshi,Emden,M,56600,9999-01-01
93001,Kersti,Pusterhofer,M,70062,9999-01-01
93017,Gian,Terkki,F,40000,9999-01-01
93020,Masako,Fraisse,M,44947,9999-01-01
93038,Chenyi,Michaeli,M,68017,9999-01-01
93039,Martijn,Heiserman,M,58307,9999-01-01
93049,Christoper,Ananiadou,F,45717,9999-01-01
93061,Cheong,Matteis,M,53754,9999-01-01
93080,Amstein,Heering,F,88350,9999-01-01
93085,Evgueni,Parhami,F,59899,9999-01-01
93086,Arco,Lubachevsky,M,44885,9999-01-01
93095,Sushant,Krider,F,45023,9999-01-01
93102,Magdalena,Barvinok,F,40000,9999-01-01
93103,Ramya,Kermarrec,F,40000,9999-01-01
93107,Martien,Buchter,F,43059,9999-01-01
93108,Danny,Dayang,M,40000,9999-01-01
93120,Maria,Calkin,F,40000,9999-01-01
93123,Kirk,Shackel,M,50787,9999-01-01
93130,Kwun,Neimat,M,90388,9999-01-01
93143,Tonia,Makinen,M,43377,9999-01-01
93150,Piyush,Papsdorf,M,60559,9999-01-01
93160,Trygve,Hinsberger,F,55396,9999-01-01
93161,Giao,Garrabrants,F,81897,9999-01-01
93164,Frazer,Ruemmler,M,52877,9999-01-01
93183,Kenton,Marzano,F,47299,9999-01-01
93189,Neven,Dalton,M,43919,9999-01-01
93195,Domenico,Baak,F,40000,9999-01-01
93197,Arie,Magliocco,F,91424,9999-01-01
93203,Danel,Zizka,F,45304,9999-01-01
93219,Dulce,Kolinko,F,40000,9999-01-01
93221,Sanjit,McDermid,M,50551,9999-01-01
93224,Shigeo,Gonthier,F,69126,9999-01-01
93241,Juichirou,Borstler,M,72731,9999-01-01
93254,Shigeo,Cichocki,F,63450,9999-01-01
93261,Pintsang,Luca,M,44298,9999-01-01
93273,Eberhardt,Schwartzbauer,M,40000,9999-01-01
93291,Kasidit,Hofstetter,M,60896,9999-01-01
93296,Baoqiu,Montresor,M,64693,9999-01-01
93299,Hatsukazu,Swist,F,65191,9999-01-01
93314,Carrsten,Beeson,F,40000,9999-01-01
93321,Masako,Nivat,F,66526,9999-01-01
93329,Shirish,Anily,M,82724,9999-01-01
93344,Bernardo,Escriba,F,74129,9999-01-01
93357,Padma,Prochazka,M,64343,9999-01-01
93359,Elliott,Takanami,M,62448,9999-01-01
93366,Heejo,Schach,M,71579,9999-01-01
93385,Sibyl,Marrakchi,F,40000,9999-01-01
93389,Sungwon,Hooghiemstra,F,48553,9999-01-01
93396,Giap,Penn,M,40000,9999-01-01
93399,Rosalie,Bennet,M,40000,9999-01-01
93405,Tamiya,Marrevee,M,53039,9999-01-01
93412,Sivanarayana,Sinicrope,F,62485,9999-01-01
93416,Naftaly,Flowers,M,69930,9999-01-01
93422,Nathan,Stiles,M,52497,9999-01-01
93426,Olivera,Kambil,M,40000,9999-01-01
93430,Golgen,Baar,M,90656,9999-01-01
93433,Abdelkader,Tchuente,M,88427,9999-01-01
93436,Ung,Crooks,M,40779,9999-01-01
93445,Shahaf,Imataki,F,40000,9999-01-01
93447,Gregory,Standera,F,40000,9999-01-01
93450,Jiakeng,Kieras,M,68059,9999-01-01
93451,Elliott,Staudhammer,M,53522,9999-01-01
93454,Subhada,Munawer,M,41033,9999-01-01
93455,Tsutomu,Hashii,F,59917,9999-01-01
93458,Jagoda,Pero,M,45840,9999-01-01
93491,Margo,Heinisuo,F,40000,9999-01-01
93492,Lenore,Yetim,M,40000,9999-01-01
93495,Lunjin,Gill,F,41835,9999-01-01
93509,Lijie,Perl,M,40000,9999-01-01
93512,Rutger,Ramras,M,44544,9999-01-01
93519,Bartek,Kolinko,M,58520,9999-01-01
93520,Angel,Unni,M,43894,9999-01-01
93536,Zhonghua,Zongker,M,54589,9999-01-01
93539,Stevo,Heystek,M,73867,9999-01-01
93540,Vitali,Thebaut,F,40000,9999-01-01
93551,Sanjay,Shrader,M,72440,9999-01-01
93553,Maris,Swist,F,66269,9999-01-01
93561,Mario,Takkinen,F,80036,9999-01-01
93576,Xuedong,Thorensen,F,70898,9999-01-01
93601,Leucio,Piveteau,M,47561,9999-01-01
93603,Moon,Gniady,M,40000,9999-01-01
93611,Mizuhito,Gronowski,F,47845,9999-01-01
93634,Dietrich,Chelton,M,53040,9999-01-01
93653,Filipp,Greenaway,M,40000,9999-01-01
93670,Djelloul,Pulkowski,M,54647,9999-01-01
93682,Mari,Mukaidono,M,40408,9999-01-01
93686,Zhiwei,Radivojevic,M,40000,9999-01-01
93718,Moie,Kropf,F,40000,9999-01-01
93721,Supot,Isaak,M,50876,9999-01-01
93722,Tetsurou,Kavraki,F,58350,9999-01-01
93729,Maik,Sadowsky,F,40000,9999-01-01
93730,Aemilian,Noriega,M,57937,9999-01-01
93735,Bernice,Krichel,M,51788,9999-01-01
93742,Shay,Ushiama,F,65129,9999-01-01
93745,Mandell,Schrooten,M,41972,9999-01-01
93747,Martina,Christ,F,54442,9999-01-01
93754,Xianlong,Ernst,M,51626,9999-01-01
93763,Kazuhisa,Jullig,F,82505,9999-01-01
93778,Genki,Waterhouse,M,41371,9999-01-01
93785,Francesca,VanScheik,M,45564,9999-01-01
93796,Zhonghua,Armand,F,46673,9999-01-01
93798,Monique,Azumi,F,68796,9999-01-01
93813,Giordano,Janetzko,M,66154,9999-01-01
93825,Rosella,Mitsuhashi,F,83974,9999-01-01
93846,Parke,Bratten,F,44861,9999-01-01
93854,Constantine,Rosaz,M,40000,9999-01-01
93869,Lijie,Maccarone,F,42219,9999-01-01
93887,Zdislav,Sidou,M,40000,9999-01-01
93915,Genevieve,Waymire,F,40000,9999-01-01
93921,Chuanti,Driscoll,M,51567,9999-01-01
93928,Tomoyuki,Axelband,F,97546,9999-01-01
93932,Giap,Parveen,M,67638,9999-01-01
93938,Boutros,Veeraraghavan,F,117948,9999-01-01
93942,Thanasis,Tiemann,F,40000,9999-01-01
93947,Toshiki,Heyers,F,40553,9999-01-01
93958,Morrie,Cyre,M,40000,9999-01-01
93960,Xianlong,Seghrouchni,F,79786,9999-01-01
93964,Shimshon,Chelton,M,47440,9999-01-01
93975,Gererd,Calkin,M,50598,9999-01-01
93976,Demin,Dengi,F,43871,9999-01-01
93984,Saniya,Journel,F,40000,9999-01-01
93986,Elzbieta,Perry,F,74080,9999-01-01
93995,Saeed,Luon,M,40000,9999-01-01
94008,Sumali,Itzfeldt,F,71411,9999-01-01
94028,Bernt,Fraisse,F,58868,9999-01-01
94030,Masato,Shobatake,F,40000,9999-01-01
94032,Jinya,Katiyar,M,49006,9999-01-01
94034,Vasilis,Riesenhuber,F,40000,9999-01-01
94042,Yonghoan,Bruckman,F,76816,9999-01-01
94046,Valeska,Nourani,M,63968,9999-01-01
94062,Maia,Genther,M,40000,9999-01-01
94118,Gina,Ellozy,F,40000,9999-01-01
94120,Limsoon,Ohori,M,40000,9999-01-01
94142,Weiyi,Avouris,M,52579,9999-01-01
94143,Bartek,Argence,F,40000,9999-01-01
94150,Geoffrey,Eiron,M,81171,9999-01-01
94156,Kristen,Norsworthy,M,50660,9999-01-01
94161,Sajjad,Zuberek,M,47335,9999-01-01
94164,Frazer,Naumovich,F,59615,9999-01-01
94170,Bader,Yoshimura,F,40000,9999-01-01
94172,Ronnie,Bage,F,74442,9999-01-01
94195,Arch,Rabehasaina,M,40000,9999-01-01
94200,Mahendra,Michaeli,M,56983,9999-01-01
94201,Mana,Fabrizio,F,57010,9999-01-01
94206,Denis,Cooley,M,57305,9999-01-01
94208,Kaijung,Lienhardt,F,56654,9999-01-01
94210,Ekawit,Pouyioutas,M,61007,9999-01-01
94211,Martins,Yurov,F,41359,9999-01-01
94229,Shen,Thambidurai,M,59707,9999-01-01
94239,Divier,Rosiles,M,40000,9999-01-01
94260,Shooichi,Marquardt,M,63630,9999-01-01
94270,Serge,Heuser,F,47324,9999-01-01
94281,Rutger,Peres,M,40000,9999-01-01
94285,Goa,Munro,M,40000,9999-01-01
94287,Kiyokazu,Buchter,M,56942,9999-01-01
94288,Michaela,Monarch,F,40168,9999-01-01
94293,Susuma,Qiwen,M,40000,9999-01-01
94309,Tomoyuki,Zobel,M,58503,9999-01-01
94313,Menkae,Birdsall,F,40000,9999-01-01
94320,Kirk,Papsdorf,F,40000,9999-01-01
94322,Ronnie,Moffat,M,55093,9999-01-01
94332,Teiji,Sudbeck,M,70419,9999-01-01
94341,Bokyung,Serre,F,43773,9999-01-01
94342,Ramalingam,Demizu,F,40000,9999-01-01
94354,Aleksandar,Apsitis,M,43522,9999-01-01
94364,Heon,Heping,M,40000,9999-01-01
94388,Zvonko,Denos,M,48919,9999-01-01
94405,Ramalingam,Escriba,F,56322,9999-01-01
94410,Iara,Schieder,M,58035,9999-01-01
94419,Felicidad,Socorro,F,40000,9999-01-01
94422,Ayakannu,Fortenbacher,F,59735,9999-01-01
94425,Kersti,Nergos,M,69211,9999-01-01
94438,Demos,Lueh,M,40000,9999-01-01
94462,Sadegh,Lukaszewicz,M,64764,9999-01-01
94464,Weicheng,Alameldin,F,40000,9999-01-01
94465,Huiqun,Dalphin,F,40000,9999-01-01
94469,Moto,Fendler,F,50405,9999-01-01
94480,Remzi,Majewski,M,46941,9999-01-01
94496,Sungwon,Akiyama,M,40414,9999-01-01
94516,Toong,Rassart,F,57736,9999-01-01
94521,Deborah,Schlegelmilch,M,57799,9999-01-01
94525,Sadok,Brookner,F,40000,9999-01-01
94531,Kannan,Bahl,M,49858,9999-01-01
94539,Kerryn,Tyugu,M,40000,9999-01-01
94574,Abdelghani,Dulli,F,41871,9999-01-01
94582,Willard,Baar,F,56843,9999-01-01
94589,Sibyl,Heusch,M,40000,9999-01-01
94592,Sven,Boudaillier,M,52369,9999-01-01
94596,Nahid,Biros,M,45491,9999-01-01
94603,Fox,Kuszyk,M,46637,9999-01-01
94606,Berni,Casley,F,67274,9999-01-01
94625,Kwangyoen,Kalorkoti,M,46820,9999-01-01
94637,Kazuhira,Terekhov,M,67951,9999-01-01
94658,Basil,Kaelbling,M,93862,9999-01-01
94665,Nirmal,Talmon,F,52641,9999-01-01
94666,Gudjon,Denti,M,59634,9999-01-01
94667,Naraig,Rebaine,M,40000,9999-01-01
94680,Teruyuki,Baja,F,49933,9999-01-01
94681,Nigel,Clemencon,M,45741,9999-01-01
94684,Subbu,Stiles,M,48058,9999-01-01
94704,Rimon,Thombley,M,43336,9999-01-01
94709,Brewster,Lemarechal,M,40000,9999-01-01
94710,Anneke,Schrooten,F,79794,9999-01-01
94732,Heping,Eiter,M,40673,9999-01-01
94734,Bingning,Anguita,F,70247,9999-01-01
94735,Rosine,Peak,M,45032,9999-01-01
94736,Visit,Trelles,F,40000,9999-01-01
94743,Jinxi,Reinhard,F,51818,9999-01-01
94745,Genki,Leslie,F,40000,9999-01-01
94769,Guozhong,Montemayor,M,41393,9999-01-01
94775,Moie,Kilgore,F,77750,9999-01-01
94815,Kwun,Dusink,F,46691,9999-01-01
94822,Marit,Parascandalo,F,64435,9999-01-01
94828,Anoosh,Dahlbom,F,40000,9999-01-01
94833,Miyeon,Kleiser,M,74499,9999-01-01
94838,Howell,Czap,M,56605,9999-01-01
94849,Shao,Koshino,F,74677,9999-01-01
94862,Gro,Baek,M,40000,9999-01-01
94864,Boriana,Cronin,M,55708,9999-01-01
94871,Kasidit,Chenney,F,94395,9999-01-01
94885,Vidya,Detkin,M,41658,9999-01-01
94890,Mayuri,Piancastelli,F,70621,9999-01-01
94898,Kristof,Vandervoorde,F,40849,9999-01-01
94900,Atilio,Zyda,M,40000,9999-01-01
94914,Ranan,Preusig,F,88459,9999-01-01
94918,Domenico,Pews,M,40000,9999-01-01
94920,Gretta,Birrer,F,40000,9999-01-01
94922,Shaowen,Neimat,F,66493,9999-01-01
94935,Christophe,Wynblatt,M,66082,9999-01-01
94950,Duke,Hofman,M,40000,9999-01-01
94957,Roselyn,Genther,F,44504,9999-01-01
94987,Kazuhira,Berendt,M,40793,9999-01-01
94988,Martina,Improta,M,40000,9999-01-01
94998,Goh,Koblitz,M,40000,9999-01-01
95000,Mario,Weiland,M,44372,9999-01-01
95001,Berhard,Kalloufi,F,63565,9999-01-01
95003,Eberhardt,Baba,M,40000,9999-01-01
95036,Christfried,Sessa,M,73520,9999-01-01
95046,Bogdan,Spinelli,M,62929,9999-01-01
95056,Serif,Terekhov,M,40000,9999-01-01
95071,Toney,Isaak,M,71327,9999-01-01
95085,Rosella,Hasham,M,59923,9999-01-01
95116,Oguz,Lorys,F,40000,9999-01-01
95133,Shiv,Strandh,F,40000,9999-01-01
95147,Shietung,Gecsel,M,40000,9999-01-01
95152,Sarita,Riefers,F,53183,9999-01-01
95153,Guangming,Kawashima,M,57490,9999-01-01
95159,Yechiam,Kusalik,M,54297,9999-01-01
95190,Elgin,Onuegbe,M,40000,9999-01-01
95200,Guenter,Kalefeld,M,56950,9999-01-01
95212,Feipei,Kobara,M,40000,9999-01-01
95219,Shaw,Porenta,M,62262,9999-01-01
95223,Torsten,Quittner,M,40000,9999-01-01
95232,Atreyi,Ernst,F,40000,9999-01-01
95248,Tsuneo,Akaboshi,M,41712,9999-01-01
95256,Xiaocheng,Hennings,M,40000,9999-01-01
95257,Shih,Ratzlaff,F,40000,9999-01-01
95277,Gina,Gist,F,43492,9999-01-01
95278,Roselyn,Seghrouchni,F,40000,9999-01-01
95281,Kensyu,Savasere,M,67202,9999-01-01
95283,Kwee,Peak,M,47865,9999-01-01
95285,Dipayan,Muhling,M,78422,9999-01-01
95289,Teunis,Coombs,F,43027,9999-01-01
95294,Dulce,Bain,M,59900,9999-01-01
95317,Srinidhi,Rosis,M,67675,9999-01-01
95322,Remzi,Demizu,M,66323,9999-01-01
95323,Patricia,Makinen,M,40000,9999-01-01
95346,Jouko,Heering,M,70408,9999-01-01
95362,Yonghong,Zyda,M,64753,9999-01-01
95365,Xuejia,Sichman,F,40000,9999-01-01
95368,Arco,Sichman,M,45031,9999-01-01
95376,Vishu,Docker,M,59216,9999-01-01
95389,Lunjin,Lund,M,73560,9999-01-01
95393,Udaiprakash,Magliocco,M,40000,9999-01-01
95405,Phillip,Ellozy,F,68430,9999-01-01
95427,George,Braunmuhl,M,40000,9999-01-01
95428,Shuzo,Conde,F,72748,9999-01-01
95431,Anyuan,Braunmuhl,M,50083,9999-01-01
95452,Almudena,Rissland,M,40000,9999-01-01
95460,Bedir,Oskamp,M,40000,9999-01-01
95470,Roddy,Gajiwala,M,66763,9999-01-01
95473,Roselyn,Wallrath,F,49930,9999-01-01
95474,Guiseppe,Akazan,F,40000,9999-01-01
95487,Val,Khamsi,M,40000,9999-01-01
95503,Pranay,Pulkowski,M,40000,9999-01-01
95505,Tsz,Cooley,F,61163,9999-01-01
95510,Mototsugu,Christ,M,50472,9999-01-01
95511,Sedat,Salvesen,M,40000,9999-01-01
95520,Jingling,Birsak,M,51994,9999-01-01
95541,Chinho,Whitcomb,M,40000,9999-01-01
95549,Arun,Sooriamurthi,F,64973,9999-01-01
95558,Vasiliy,Etalle,M,44781,9999-01-01
95564,Elliott,Kading,M,46279,9999-01-01
95570,Gregory,Kadhim,M,43107,9999-01-01
95584,Arumugam,Herbst,F,56631,9999-01-01
95601,Vincent,Guting,F,94574,9999-01-01
95602,Shounak,Litvinov,M,53992,9999-01-01
95625,Bogdan,Negoita,F,48311,9999-01-01
95644,Oddvar,Cusworth,M,40000,9999-01-01
95645,Sudharsan,Binkley,M,66241,9999-01-01
95647,Francoise,Cheshire,F,63045,9999-01-01
95662,Martien,Spell,M,43669,9999-01-01
95670,Shaleah,Krybus,F,59473,9999-01-01
95696,Akemi,Schaft,F,45811,9999-01-01
95702,Nakhoon,Gargeya,M,40000,9999-01-01
95714,Doohun,Kaiserswerth,M,40000,9999-01-01
95735,Mircea,Rande,M,50505,9999-01-01
95736,Nahum,Glinert,M,47079,9999-01-01
95743,Nikolaos,Selvestrel,M,68483,9999-01-01
95746,Piyawadee,Rodham,M,55627,9999-01-01
95767,Muzhong,Schmiedel,F,40000,9999-01-01
95772,Ziva,Sinicrope,F,72147,9999-01-01
95775,Nobuyoshi,Kading,M,40000,9999-01-01
95786,Dharmaraja,Peral,M,57491,9999-01-01
95787,Chinhyun,Lueh,M,76187,9999-01-01
95798,Berry,Stemann,F,50007,9999-01-01
95804,Otmar,Luce,F,47038,9999-01-01
95820,Hyuckchul,Perri,F,40000,9999-01-01
95822,Divine,Teitelbaum,M,40000,9999-01-01
95835,Mori,Rajcani,F,40134,9999-01-01
95841,Mamdouh,Kampfer,M,40307,9999-01-01
95853,Manton,Flasterstein,F,40000,9999-01-01
95866,Kitty,Angot,F,79443,9999-01-01
95867,Shakhar,Meszaros,F,49712,9999-01-01
95883,Eirik,Koshiba,F,60942,9999-01-01
95886,Gift,Hanratty,F,40000,9999-01-01
95890,Leni,Baba,F,40000,9999-01-01
95891,Jinya,Mondadori,F,46470,9999-01-01
95893,Aleksander,Ossenbruggen,M,50783,9999-01-01
95898,Brewster,Schaad,M,41703,9999-01-01
95902,Adin,Mikschl,M,81491,9999-01-01
95923,Richard,Rijsenbrij,M,40000,9999-01-01
95939,Kiyokazu,Ozeri,M,66962,9999-01-01
95943,Guozhong,Luit,M,63618,9999-01-01
95946,Kellie,Ertl,F,55774,9999-01-01
95969,Quingbo,Schwaller,M,55583,9999-01-01
95985,Subbu,Orsini,F,41423,9999-01-01
95992,Hirochika,Jenevein,M,42134,9999-01-01
95999,Owen,Murillo,M,89717,9999-01-01
96010,Masanao,Peron,F,69012,9999-01-01
96016,Giao,Falco,F,58445,9999-01-01
96046,Urs,Alpin,F,40000,9999-01-01
96059,Valter,Mandell,F,40000,9999-01-01
96069,Yahiko,Einsfeld,F,47381,9999-01-01
96083,Khalil,Muchinsky,F,47965,9999-01-01
96084,Hauke,Piazza,M,69820,9999-01-01
96085,Shin,Leuchs,M,55650,9999-01-01
96099,Roded,Ritzmann,M,63686,9999-01-01
96107,Luise,Geffroy,F,53122,9999-01-01
96108,Hatsukazu,Krychniak,F,50955,9999-01-01
96109,Jasminko,Chappelet,F,77982,9999-01-01
96122,Muzhong,Onuegbe,M,87889,9999-01-01
96124,Guenter,Benantar,M,55624,9999-01-01
96129,Aloys,Alvarado,F,66470,9999-01-01
96132,Sachem,Wroclawski,M,40147,9999-01-01
96138,Lidong,Ghalwash,F,40000,9999-01-01
96139,Constantijn,Pell,M,40993,9999-01-01
96157,Kwangyoen,Haldar,F,40000,9999-01-01
96161,Hugh,Riesenhuber,F,51915,9999-01-01
96162,Tokuyasu,Dehkordi,M,40000,9999-01-01
96169,Roselyn,Bharadwaj,M,49904,9999-01-01
96174,Aral,Junot,M,58482,9999-01-01
96196,Berthier,Zambonelli,F,45838,9999-01-01
96197,Yechiam,Himler,M,40000,9999-01-01
96201,Suvo,Guting,M,49635,9999-01-01
96224,Manu,Panienski,M,40000,9999-01-01
96276,Luisa,Wossner,M,40000,9999-01-01
96298,Martial,Marakhovsky,F,63321,9999-01-01
96299,Cullen,Perko,M,40000,9999-01-01
96304,Kristof,Stassinopoulos,M,40227,9999-01-01
96308,Nigel,Aingworth,M,94821,9999-01-01
96311,Candido,Riesenhuber,F,51609,9999-01-01
96318,Berhard,Andreotta,M,41305,9999-01-01
96324,Alejandro,Bharadwaj,F,58158,9999-01-01
96341,Nidapan,Ranai,F,45843,9999-01-01
96342,Pranjal,Manders,F,42157,9999-01-01
96346,Gian,Pettis,M,70496,9999-01-01
96371,Gunilla,Wilharm,M,56363,9999-01-01
96376,Sachio,Stassinopoulos,M,40000,9999-01-01
96405,Subbu,Barreiro,M,65706,9999-01-01
96417,Bouchung,Akiyama,M,40000,9999-01-01
96432,Taisook,Raoux,M,40000,9999-01-01
96433,Mantis,Vecchio,F,45865,9999-01-01
96440,Guangming,Skogmar,M,65331,9999-01-01
96459,Bojan,Matheson,F,44096,9999-01-01
96499,Arvin,Mitina,F,72165,9999-01-01
96506,Ferdinand,Schicker,M,40000,9999-01-01
96521,Gro,Imataki,F,71383,9999-01-01
96524,George,Brodie,F,40000,9999-01-01
96534,Fumiyo,Leslie,F,40000,9999-01-01
96556,Guttorm,Penn,F,82186,9999-01-01
96560,Parto,Kushner,M,40000,9999-01-01
96562,Abdulah,Ghemri,M,51945,9999-01-01
96587,Yaghout,Kobara,M,40000,9999-01-01
96592,Persi,Shiratori,M,42461,9999-01-01
96599,Kwee,Salverda,M,40000,9999-01-01
96603,Zissis,Markovitch,F,54523,9999-01-01
96604,Jiong,Panienski,M,70970,9999-01-01
96609,Bowen,Kemmerer,M,40000,9999-01-01
96617,Shirish,Peak,F,86569,9999-01-01
96629,Arie,Reutenauer,F,51436,9999-01-01
96630,Danai,Porenta,M,82761,9999-01-01
96646,Kiam,Shobatake,F,44423,9999-01-01
96648,Josyula,Perez,M,69830,9999-01-01
96649,Ishfaq,Veeraraghavan,F,48990,9999-01-01
96673,Hironobu,Oxman,F,44900,9999-01-01
96689,Emdad,Roohalamini,F,40000,9999-01-01
96704,Baziley,Koshino,M,42073,9999-01-01
96717,Christophe,Vanwelkenhuysen,M,64267,9999-01-01
96724,Kyoichi,Litzler,M,65437,9999-01-01
96735,Zejun,Conti,M,48842,9999-01-01
96753,Claude,Giveon,M,71816,9999-01-01
96766,Van,Trachtenberg,M,40000,9999-01-01
96769,Arun,Parascandalo,M,84017,9999-01-01
96770,Shirish,Solovay,F,68686,9999-01-01
96780,Olivera,Heuter,M,48095,9999-01-01
96819,Flemming,Petersohn,M,71896,9999-01-01
96844,Tommaso,Maliniak,M,40000,9999-01-01
96848,Khalid,Ranst,F,40000,9999-01-01
96853,Maha,Rissanen,M,40000,9999-01-01
96865,Josyula,Ulupinar,F,53282,9999-01-01
96897,Xiaobin,Willoner,M,40000,9999-01-01
96900,Dekang,Solovay,F,40000,9999-01-01
96902,Khalil,Ozeki,F,49927,9999-01-01
96907,Masamitsu,Hiraishi,F,69766,9999-01-01
96911,Hirochika,Jeansoulin,M,89959,9999-01-01
96919,Khaled,Granlund,M,40000,9999-01-01
96921,Along,Waymire,M,40000,9999-01-01
96946,Mikhail,Kakkar,F,59070,9999-01-01
96958,Shaowen,Shihab,M,52620,9999-01-01
96965,Marjo,Riexinger,F,62399,9999-01-01
96977,Mabo,Pavlopoulou,M,40000,9999-01-01
96982,Junsik,Beeson,F,53084,9999-01-01
96989,Youpyo,Shobatake,F,58408,9999-01-01
96996,Hideo,Validov,M,61983,9999-01-01
97015,Snehasis,Asser,F,40000,9999-01-01
97038,Sergi,Krider,M,56332,9999-01-01
97045,Hyuncheol,Isaak,F,40000,9999-01-01
97077,Subbu,Fontan,F,40000,9999-01-01
97081,Nimmagadda,Covnot,M,54550,9999-01-01
97088,Luise,Gronowski,F,63738,9999-01-01
97089,Magy,Georg,M,59183,9999-01-01
97091,Juichirou,Frijda,M,64700,9999-01-01
97099,Chinya,Kaiserswerth,M,53077,9999-01-01
97104,Chiranjit,Ashish,F,60436,9999-01-01
97114,Paraskevi,Monkewich,M,59226,9999-01-01
97122,Yoshinari,Cullers,M,76586,9999-01-01
97123,Basim,Suppi,F,46861,9999-01-01
97126,Nitsan,Heyers,F,64243,9999-01-01
97135,Mechthild,Underwood,F,54137,9999-01-01
97136,Bartek,Clouatre,F,42860,9999-01-01
97141,Shaowei,Jording,F,50302,9999-01-01
97184,Geoffry,Perl,M,40231,9999-01-01
97194,Dannz,Ozery,M,56146,9999-01-01
97205,Zhenhua,Baar,M,52186,9999-01-01
97208,Leif,Gelosh,M,58419,9999-01-01
97216,Suvo,Waschkowski,M,92001,9999-01-01
97223,Zejun,Wuwongse,M,40000,9999-01-01
97225,Adam,Erez,F,40000,9999-01-01
97235,Karsten,Morrin,F,40000,9999-01-01
97240,Yongmin,Krogh,M,73756,9999-01-01
97241,Maik,Decaestecker,M,40000,9999-01-01
97252,Saniya,Markovitch,F,40000,9999-01-01
97262,Miomir,Esteva,F,63332,9999-01-01
97264,Ennio,Roisin,M,59002,9999-01-01
97275,Jiakeng,Kemmerer,F,40000,9999-01-01
97287,Chanjung,Rajala,M,40000,9999-01-01
97315,Hironoby,Hoogerwoord,M,40000,9999-01-01
97335,Demin,Haddadi,F,54629,9999-01-01
97340,Vishu,Hiyoshi,M,82500,9999-01-01
97341,Foong,Bamford,M,60251,9999-01-01
97354,Piyush,Werthner,M,40000,9999-01-01
97355,Hideo,Warwick,F,62730,9999-01-01
97366,Mantis,Gimbel,F,42357,9999-01-01
97374,Kotesh,Strandh,M,54926,9999-01-01
97375,Nevio,Hofstetter,M,64676,9999-01-01
97390,Angus,Masaki,F,40000,9999-01-01
97404,Serif,Bennet,M,64759,9999-01-01
97428,Rildo,Sankaranarayanan,M,68337,9999-01-01
97446,Shietung,Christianini,M,48118,9999-01-01
97452,Krister,Sridhar,M,40000,9999-01-01
97466,Valdiodio,Marwedel,M,91912,9999-01-01
97468,Ramalingam,Barvinok,F,85738,9999-01-01
97492,Dante,Schnabel,F,76119,9999-01-01
97494,Mariangiola,Daescu,M,40000,9999-01-01
97495,Satyanarayana,Fadgyas,F,40000,9999-01-01
97512,Djelloul,DeMori,F,40000,9999-01-01
97523,Bikash,Suppi,M,50418,9999-01-01
97525,Shih,Krider,F,67590,9999-01-01
97540,Lubomir,Brodal,F,40000,9999-01-01
97571,Guoxiang,Itzigehl,M,73188,9999-01-01
97575,Nahum,Maksimenko,M,40000,9999-01-01
97577,Masato,Perna,F,54210,9999-01-01
97606,Uzi,Conti,M,40000,9999-01-01
97618,Oguz,Dayang,M,41311,9999-01-01
97620,Duangkaew,Debuse,M,40000,9999-01-01
97627,Koichi,Ecklund,M,42391,9999-01-01
97628,Xiaobin,Luck,F,40000,9999-01-01
97643,Sigeru,Nannarelli,M,55745,9999-01-01
97648,Suvo,Kornyak,M,49044,9999-01-01
97660,Mantis,Pramanik,F,42397,9999-01-01
97670,Flemming,Yurek,M,58582,9999-01-01
97677,Taegyun,Poulakidas,F,81061,9999-01-01
97680,Shaowei,Ravishankar,F,40000,9999-01-01
97682,Alejandra,Gulik,M,41892,9999-01-01
97694,Girolamo,Cummings,M,45942,9999-01-01
97695,Sreekrishna,Fendler,F,100779,9999-01-01
97704,Zhiwei,Imataki,F,53593,9999-01-01
97706,Remzi,Erdmenger,F,51491,9999-01-01
97723,Gou,Mapelli,M,65936,9999-01-01
97724,Jagoda,Pezzoli,M,40000,9999-01-01
97726,Guther,Veevers,M,56947,9999-01-01
97730,Shooichi,Smeets,M,40000,9999-01-01
97740,Stevo,Bernardinello,F,65137,9999-01-01
97770,Horward,Keustermans,M,68732,9999-01-01
97775,Maren,Mahmud,F,40000,9999-01-01
97781,Divine,Neimat,M,43812,9999-01-01
97782,Taiji,Openshaw,F,40000,9999-01-01
97796,Jacopo,Schoegge,M,52247,9999-01-01
97803,Randy,Keirsey,M,71349,9999-01-01
97824,Pantung,Yoshimura,F,40000,9999-01-01
